CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
258389	P 1 21/n 1	La Pr Ni Mn O6	Ba2LaRuO6(mcl)	Lin, Hui; Shi, Xin Xin; Chen, Xiang Ming	5.4827(9) 5.4626(5) 7.7267(7) 90 90.013(88) 90	231.41	293.00	0.101325	2017	10	
258390	P 1 21/n 1	La Nd Ni Mn O6	Ba2LaRuO6(mcl)	Lin, Hui; Shi, Xin Xin; Chen, Xiang Ming	5.4675(9) 5.4659(6) 7.7183(5) 90 90.024(85) 90	230.66	293.00	0.101325	2017	10	
258391	P 1 21/n 1	La Sm Ni Mn O6	Ba2LaRuO6(mcl)	Lin, Hui; Shi, Xin Xin; Chen, Xiang Ming	5.4406(6) 5.4763(3) 7.6965(2) 90 90.035(23) 90	229.31	293.00	0.101325	2017	10	
259104	P 1 21/m 1	Mn1.085 Cu0.915 Cl1.058 (O H)2.942	CuBr2(Cu(OH)2)3	Nishio-Hamane, D.; Momma, K.; Ohnishi, M.; Shimobayashi, N.; Miyawaki, R.; Tomita, N.; Okuma, R.; Kampf, A.R.; Minakawa, T.	5.7208(8) 6.6045(7) 5.6224(7) 90 88.363(4) 90	212.34	293.00	0.101325	2017	10	
259846	P 1 21/n 1	La2.01 Co0.98 Mn0.49 Ru0.52 O6	Ba2LaRuO6(mcl)	Ivanov, S.A.; Sarkar, T.; Bazuev, G.V.; Kuznetsov, M.V.; Nordblad, P.; Mathieu, R.	5.5468(1) 5.5416(1) 7.8275(2) 90. 90. 90.	240.60	293.00	0.101325	2018	10	
259847	P 1 21/n 1	La1.99 Co1.01 Mn0.27 Ru0.73 O6	Ba2LaRuO6(mcl)	Ivanov, S.A.; Sarkar, T.; Bazuev, G.V.; Kuznetsov, M.V.; Nordblad, P.; Mathieu, R.	5.5573(1) 5.5749(1) 7.8523(2) 90. 90. 90.	243.27	293.00	0.101325	2018	10	
259866	P 1 m 1	Gd Ba Mn Fe O6	NaNbO3(mP20)	Garcia-Martin, Susana; Manabe, Keisuke; Urones-Garrote, Esteban; Avila-Brande, David; Ichikawa, Noriya; Shimakawa, Yuichi	5.50802(7) 7.7502(1) 5.49193(7) 90. 90.7022(7) 90.	234.42	293.00	0.101325	2017	10	
264472	C 1 2/c 1	K Cu Mn3 (V O4)3	NaCu4(AsO4)3	Yakubovich, O.V.; Kiryukhina, G.V.; Dimitrova, O.V.	12.3963(10) 12.9436(10) 6.9786(5) 90 112.723(1) 90	1032.83	293.00	0.101325	2016	10	
401713	P 1 21/n 1	Mn (Al0.5 Y0.5) (B O3) O	Fe2(BO3)O	Utzolino, A.; Bluhm, K.	3.2560(7) 9.551(3) 9.292(5) 90.00(4) 90.70(4) 90.00(4)	288.94	293.00	0.101325	1995	10	
408052	C 1 2/c 1	Ag2 Sr Mn (V O4)2	Na2BaCu(VO4)2	Rettich, R.; Müller-Buschbaum, Hk.	9.7022(9) 5.5882(5) 13.8941(10) 90. 90.408(8) 90.	753.29	293.00	0.101325	1998	10	
408265	P 1 21/m 1	Ba4 Mn2 Ag2 O (As O4)4		Staack, M.; Müller-Buschbaum, Hk.	8.739(2) 5.9124(11) 9.440(2) 90. 115.209(13) 90.	441.30	293.00	0.101325	1998	10	
409721	P 1 21/a 1	Rb2 (Mn (H2 O)6) (Se O4)2	(NH4)2Mg(SO4)2(H2O)6(e9a)	Euler, H.; Barbier, B.; Meents, A.; Kirfel, A.	9.4496(8) 12.7603(13) 6.3794(7) 90. 105.189(7) 90.	742.35	293.00	0.101325	2003	10	
409747	P 1 21/a 1	Cs2 (Mn (H2 O)6) (Se O4)2	(NH4)2Mg(SO4)2(H2O)6(e9a)	Euler, H.; Barbier, B.; Meents, A.; Kirfel, A.	9.5914(13) 13.1410(18) 6.5040(9) 90. 106.380(11) 90.	786.50	293.00	0.101325	2003	10	
413077	C 1 2/c 1	Ag Mn3 (As O4) (H As O4)2	NaCu4(AsO4)3	Stock, N.; Bein, T.	12.3966(11) 12.7069(15) 6.8904(6) 90. 113.574(10) 90.	994.81	293.00	0.101325	2003	10	
421244	I 1 2 1	K2 (Mn (I O3)4 (H2 O)2)	K2Zn(IO3)4(H2O)2	Li Pei Xin; Hu Chunli; Xu Xiang; Wang Ruiyao; Sun Chuan Fu; Mao Jiang Gao	8.356(5) 7.7609(18) 11.166(4) 90.00 90.09(3) 90.00	724.12	293.00	0.101325	2010	10	
421512	C 1 2/c 1	Ca0.74 Mn2.59 Na0.88 (As O4)3	NaCu4(AsO4)3	Frigui, W.	12.204(3) 12.968(3) 6.744(4) 90 113.685(3) 90	977.41	298.00	0.101325	2010	10	
421762	P 1 21/c 1	K0.65 Na0.50 Mn3.43 (As O4)3		Frigui, W.	6.856(3) 13.070(3) 11.370(2) 90 98.67(3) 90	1007.20	298.00	0.101325	2010	10	
422219	P 1 21/n 1	Na2 Gd Mn O (As O4)2		West, J.P.; Queen, W.L.; Hwu Shioujyh; Michaux, K.E.	5.7627(12) 14.746(3) 9.0372(18) 90.00 92.66(3) 90.00	767.12	293.00	0.101325	2011	10	
427407	P 1 21/m 1	Mn4 (Te O3) (Si O4) Br2	Mn4(TeO3)(SiO4)Br2	Zimmermann, Iwan; Kremer, Reinhard K.; Johnsson, Mats	5.5463(3) 6.4893(4) 12.8709(7) 90.00 93.559(5) 90.00	462.35	293.00	0.101325	2014	10	
427408	P 1 21/m 1	Mn4 (Te O3) (Si O4) Cl2	Mn4(TeO3)(SiO4)Br2	Zimmermann, Iwan; Kremer, Reinhard K.; Johnsson, Mats	5.49434(7) 6.44184(9) 12.60451(18) 90.00 94.1590(12) 90.00	444.93	293.00	0.101325	2014	10	
429830	P 1 21/c 1	Sr Na2 Mn (V O4)2		Sanjeewa, Liurukara D.; McMillen, Colin D.; Willett, Daniel; Chumanov, George; Kolis, Joseph W.	13.823(3) 5.5671(11) 9.6686(19) 90.00 90.09(3) 90.00	744.03	293.00	0.101325	2016	10	
432046	P 1 21/m 1	(H3 O)3 Mn (Sb F6)5		Mazej, Zoran; Goreshnik, Evgeny	10.5743(3) 21.7430(5) 10.8011(3) 90 91.463(2) 90	2482.54	200.00	0.101325	2017	10	
433044	P 1 21 1	Sr2 Mn (V O4)2 (O H)		Smith Pellizzeri, Tiffany M.; McMillen, Colin D.; Pellizzeri, Steven; Wen, Yimei; Getman, Rachel B.; Chumanov, George; Kolis, Joseph W.	7.6316(3) 6.1204(3) 8.6893(3) 90 111.3940(10) 90	377.89	298.00	0.101325	2017	10	
710011	P 1 21/a 1	Tl2 (Mn (H2 O)6) (Se O4)2	(NH4)2Mg(SO4)2(H2O)6(e9a)	Euler, H.; Barbier, B.; Meents, A.; Kirfel, A.	9.4901(14) 12.7339(15) 6.3322(13) 90.00 105.573(13) 90.00	737.13	295.00	0.101325	2009	10	
8636	P 1 21/n 1	La2 Ni0.8 Co0.2 Mn O6	Ba2LaRuO6(mcl)	Pramanik, Debabrata; Mukherjee, S.; Dan, Shovan; Nandy, A.; Pradhan, S.K.; Dasgupta, Papri; Poddar, Asok; Mukherjee, Manabendra; Manjunath, B.; Joy, P.A.	5.4603(8) 5.5122(3) 7.7518(6) 90. 89.862(4) 90.	233.32	293.00	0.101325	2018	-1	
8637	P 1 21/n 1	La2 Ni0.6 Co0.4 Mn O6	Ba2LaRuO6(mcl)	Pramanik, Debabrata; Mukherjee, S.; Dan, Shovan; Nandy, A.; Pradhan, S.K.; Dasgupta, Papri; Poddar, Asok; Mukherjee, Manabendra; Manjunath, B.; Joy, P.A.	5.4680(8) 5.5154(6) 7.7553(3) 90. 89.894(6) 90.	233.89	293.00	0.101325	2018	-1	
8638	P 1 21/n 1	La2 Ni0.2 Co0.8 Mn O6	Ba2LaRuO6(mcl)	Pramanik, Debabrata; Mukherjee, S.; Dan, Shovan; Nandy, A.; Pradhan, S.K.; Dasgupta, Papri; Poddar, Asok; Mukherjee, Manabendra; Manjunath, B.; Joy, P.A.	5.4748(7) 5.5189(5) 7.7601(9) 90. 89.954(2) 90.	234.47	293.00	0.101325	2018	-1	
15218	P 1 21/n 1	Na12 (Mn Nb12 O38) (H2 O)50		Flynn, C.M.; Stucky, G.D.	24.18(3) 12.69(2) 14.14(2) 90. 92.1(2) 90.	4335.86	293.00	0.101325	1969	-1	
19262	P 1 21/m 1	(Sm0.32 Pr0.18 Sr0.5) Mn O3		Kurbakov, A.I.; Ryzhov, V.A.; Runov, V.V.; Bykov, E.O.; Larionov, I.I.; Deriglazov, V.V.; Martin, C.; Maignan, A.	5.5001(3) 5.4473(3) 7.5178(4) 90. 90.13(1) 90.	225.24	1.50	0.101325	2019	-1	
19785	P 1 21/n 1	La1.5 Ca0.5 Co Mn O6	Ba2LaRuO6(mcl)	Sahoo, R.C.; Das, Sananda; Nath, T.K.	5.4255 5.4569 7.6765 90. 90. 90.	227.27	293.00	0.101325	2019	-1	
19829	P 1 21/n 1	Mn1.97 V1.17 As0.83 O7 (H2 O)2		Roth, Philippe; Meisser, Nicolas; Nestola, Fabrizio; Škoda, Radek; Cámara, Fernando; Bosi, Ferdinando; Ciriotti, Marco E.; Hålenius, Ulf; Schnyder, Cédric; Bracco, Roberto	7.8289(2) 14.5673(4) 6.7011(2) 90 93.773(2) 90	762.57	293.00	0.101325	2020	-1	
19830	P 1 21/n 1	Mn1.93 V1.23 As0.86 O7 (H2 O)2		Roth, Philippe; Meisser, Nicolas; Nestola, Fabrizio; Škoda, Radek; Cámara, Fernando; Bosi, Ferdinando; Ciriotti, Marco E.; Hålenius, Ulf; Schnyder, Cédric; Bracco, Roberto	7.8278(3) 14.5739(7) 6.6962(3) 90 93.820(4) 90	762.21	293.00	0.101325	2020	-1	
20411	B 1 1 2/b	Mn2 (Zr F8) (H2 O)6	Cd2ZrF8(H2O)6	Otroshchenko, L.P.; Davidovich, R.L.; Simonov, V.I.; Belov, N.V.	11.246(2) 13.593(2) 8.127(4) 90. 90. 119.81(2)	1077.96	293.00	0.101325	1981	-1	
24658	C 1 2/m 1	(Li0.32 Al0.68) Mn O2 (O H)2		Wadsley, A.D.	5.06(1) 2.91(1) 9.55(1) 90. 100.50(33) 90.	138.27	293.00	0.101325	1952	-1	
27590	B 1 21/m 1	Pb2 Mn (V O4)2 (H2 O)		Donaldson, D.M.; Barnes, W.H.	7.681 6.155 16.52399 90. 93.75 90.	779.52	293.00	0.101325	1955	-1	
28359	P 1 21/c 1	Zn2 Mn (Si O4) (O H)2	Zn2Mn(SiO4)(OH)2	Solov'eva, L.P. (Soloveva, L.P.); Belov, N.V.	11.71 5.34 8.13 90. 95.58 90.	505.97	293.00	0.101325	1963	-1	
30691	A 1 2 1	Ca2 Mn2 (Si4 O11 (O H)2) (O H)2 (H2 O)2		Hawthorne, F.C.	11.974(3) 6.175(2) 9.052(2) 90. 91.34(2) 90.	669.12	293.00	0.101325	1984	-1	
30870	P 1 21/m 1	Mn Al6 Si4 O17 (O H)2		Sahl, K.; Jones, P.G.; Sheldrick, G.M.	9.518(6) 5.753(2) 12.04(1) 90. 108.00(5) 90.	627.01	293.00	0.101325	1984	-1	
34823	C 1 2/m 1	Mn3 Zn2 (O H)6 ((As0.5 H0.5) (O0.667 (O H)0.333)3)2		Moore, P.B.	22.98(4) 3.32(1) 7.32(1) 90. 106.00(17) 90.	536.84	293.00	0.101325	1968	-1	
36235	P 1 21/c 1	Mn Ca2 (As O4)2 (H2 O)2	Na2Cu(SO4)2(H2O)2	Dahlman, B.	5.75 12.8 5.65 90. 108 90.	395.49	293.00	0.101325	1952	-1	
36398	B 1 1 2	Mn (Zr F6) (H2 O)5		Otroshchenko, L.P.; Simonov, V.I.; Davidovich, R.L.; Fykin, L.E.; Duderov, V.Ya.; Solov'ev, S.P. (Solovev, S.P.)	15.715(2) 8.896(1) 7.514(1) 90. 90. 56.5	875.97	293.00	0.101325	1980	-1	
36461	C 1 2/m 1	Mg Mn2 Br6 (H2 O)12		Leclaire, A.	13.477(15) 10.031(8) 8.428(2) 90. 110.966 90.	1063.93	293.00	0.101325	1985	-1	
36586	C 1 2/m 1	Mn5 (O H)4 ((V0.89 As0.11) O4)2		Basso, R.; Lucchetti, G.; Zefiro, L.; Palenzona, A.	9.604(2) 9.558(2) 5.393(1) 90. 98.45(1) 90.	489.68	293.00	0.101325	1992	-1	
46038	P 1 21/c 1	Ca2 La (Nb0.998 Mn0.002) O6	Na3AlF6	Raju, Ganji Seeta Rama; Pavitra, Eluri; Patnam, Harishkumarreddy; Varaprasad, Ganji Lakshmi; Chodankar, Nilesh R.; Patil, Swati J.; Ranjith, Kugalur Shanmugam; Rao, M.V. Basaveswara; Yu, Jae Su; Park, Jin Young; Huh, Yun Suk; Han, Young-Kyu	5.6495 5.8550 9.8946 90. 124.7780 90.	268.83	293.00	0.101325	2022	-1	
47117	P 1 21/m 1	Ba Mn F5 (H2 O)	BaMnF5H2O	Massa, W.; Burck, V.	5.370(3) 8.172(2) 6.280(2) 90. 111.17(5) 90.	256.99	293.00	0.101325	1984	-1	
47118	P 1 21/m 1	Sr Mn F5 (H2 O)	BaMnF5H2O	Massa, W.; Burck, V.	5.108(1) 7.920(2) 6.106(1) 90. 110.24(1) 90.	231.77	293.00	0.101325	1984	-1	
50263	I 1 2/m 1	La1.67 Mg (Ta0.996 Mn0.004) O6	Ba2Bi2O6	Li, Liang; Cao, Qianwen; Xie, Jing; Wang, Wenming; Wang, Yubei; Chen, Hongmei; Li, Zhongyuan; Pan, Yan; Wei, Xiantao; Li, Yong	5.6377 5.6293 7.9564 90. 89.9999 90.	252.51	293.00	0.101325	2022	-1	
61076	C 1 2/m 1	Na Mn2 (Mo O4)2 (O H) (H2 O)	NaCu2(OH)(SO4)2(H2O)	Clearfield, A.; Moini, A.; Rudolf, P.R.	9.534(1) 6.528(1) 7.715(1) 90. 115.83(1) 90.	432.19	293.00	0.101325	1985	-1	
62487	P 1 21/c 1	Mn (Sb F4)2 (H2 O)2		Shchegoleva, T.M.; Iskhakova, L.D.; Shakhnazaryan, A.A.; Trunov, V.K.	7.343(1) 7.583(2) 8.993(2) 90. 116.94(1) 90.	446.41	293.00	0.101325	1986	-1	
64788	I 1 2/a 1	K2.16 Mn16 (Si26.9 O67.8) (O H)8		Eggleton, R.A.; Guggenhein, S.	5.533 13.565 25.09 90. 94. 90.	1878.55	293.00	0.101325	1986	-1	
66036	C 1 2/c 1	Na (Mn F4 (H2 O)2) (H2 O)		Massa, W.; Schmidt, R.E.	16.381(2) 6.676(2) 11.303(1) 90. 103.78(1) 90.	1200.51	293.00	0.101325	1990	-1	
69748	C 1 2/c 1	K (Mn F4) (H2 O)	KMnF4(H2O)	Palacio, F.; Andres, M.; Rodriguez Carvajal, J.; Pannetier, J.	13.7546(14) 6.1406(5) 10.3343(12) 90. 104.230(5) 90.	846.07	1.50	0.101325	1991	-1	
69749	C 1 2/c 1	Rb (Mn F4) (H2 O)	KMnF4(H2O)	Palacio, F.; Andres, M.; Rodriguez Carvajal, J.; Pannetier, J.	13.8323(4) 6.4285(2) 10.4837(3) 90. 103.980(2) 90.	904.61	1.50	0.101325	1991	-1	
71836	C 1 2/c 1	Tl (Mn F4) (H2 O)	KMnF4(H2O)	Nunez, P.; Tressaud, A.; Hahn, F.; Massa, W.; Babel, D.; Boireau, A.; Soubeyroux, J.L.	13.784(1) 6.631(1) 10.537(1) 90. 103.66(1) 90.	935.86	293.00	0.101325	1991	-1	
80795	C 1 2/m 1	Mn (Mg Mn) Zn2 (O H)10 (H2 O)2		Grice, J.D.; Dunn, P.J.	15.405(3) 6.344(1) 5.562(2) 90. 101.23(2) 90.	533.16	293.00	0.101325	1991	-1	
82414	P 1 21/n 1	Mn2 (V (V0.62 As0.38) O7) (H2 O)2	Mn2P2O7(H2O)2	Brugger, J.; Berlepsch, P.	7.809(2) 14.554(4) 6.705(4) 90. 93.27(3) 90.	760.80	293.00	0.101325	1996	-1	
86017	P 1 21/n 1	Sr La Mn Ta O6	Ba2LaRuO6(mcl)	Horikubi, T.; Watanabe, H.; Kamegashira, N.	5.6940(1) 5.7561(1) 8.0751(2) 90. 89.99(1) 90.	264.66	293.00	0.101325	1998	-1	
87549	C 1 2/m 1	K Mn2 (Cr O4)2 (O H) (H2 O)	NaCu2(OH)(SO4)2(H2O)	Ronis, J.; Krumina, A.; Ozolins, G.; Millers, T.	9.346(1) 6.561(1) 7.762(1) 90. 114.97(1) 90.	431.47	293.00	0.101325	1998	-1	
87646	I 1 2/a 1	K3.68 Mn15.904 Si25.472 O64 (O H)9.376 (H2 O)7.024		Noe, D.C.; Veblen, D.R.	5.550(2) 13.539(2) 25.1340(60) 90. 93.928(5) 90.	1884.17	292.00	0.101325	1999	-1	
88195	P 1 21/n 1	Sr La Mn Mo O6	Ba2LaRuO6(mcl)	Horikubi, T.; Kamegashira, N.	5.6644(2) 5.7025(2) 8.0195(3) 90. 90.00(2) 90.	259.04	298.00	0.101325	1999	-1	
89256	P 1 21/m 1	Pb2 Mn (V O4)2 (O H)	MnPb2(VO4)2(OH)	Foley, J.A.; Hughes, J.M.; Lange, D.	7.650(1) 6.135(1) 8.863(1) 90. 111.76(1) 90.	386.33	293.00	0.101325	1997	-1	
92225	C 1 2/m 1	Li2 Mn (V O3)4 (H2 O)2		Legagneur, V.; Liao, J.-H.; An, Y.; le Gal la Salle, A.; Verbaere, A.; Piffard, Y.; Guyomard, D.	19.286(5) 3.523(1) 8.164(2) 90. 105.38(3) 90.	534.83	293.00	0.101325	2000	-1	
97902	P 1 21/c 1	Mn3.92 (Al8 Si8 O32) (H2 O)16	Ca4Al8Si8O32(H2O)18	Nery, J.G.; Mascarenhas, Y.P.; Cheetham, A.K.	10.0034(2) 10.6181(4) 9.6662(5) 90 93.24 90	1025.07	293.00	0.101325	2003	-1	
99930	P 1 21/n 1	Sr2 (Fe0.60 Mn0.25 Mo0.15) ((Mo0.85 Fe0.15) O6)	Ba2LaRuO6(mcl)	Ritter, C.; Blasco, J.; de Teresa, J.M.; Serrate, D.; Morellon, L.; Garcia, J.; Ibarra, M.R.	5.5911(6) 5.5780(6) 7.8749(9) 90 89.90(1) 90	245.60	2.00	0.101325	2004	-1	
100082	P 1 21/n 1	Ca Mn2 (Be Si O4)3	NaBePO4	Klaska, K.H.; Jarchow, O.	8.098 7.613 14.065 90. 90. 90.	867.11	293.00	0.101325	1977	-1	
100410	P 1 n 1	Pb3 Mn (As O3)2 (As O2 (O H))		Pertlik, F.	7.26(2) 6.78(2) 11.09(2) 90. 91.5(2) 90.	545.69	293.00	0.101325	1978	-1	
107364	C 1 2/m 1	Mn8 Si6 O24 Cl H9		Kato, T.; Watanabe, I.	23.28(1) 13.44(1) 7.428(4) 90 104.98(1) 90	2245.11	293.00	0.101325	1992	-1	
112825	P 1 21/n 1	La2 Mn Ta (N1.06 O4.94)	Ba2LaRuO6(mcl)	Ishida, Kohdai; Tassel, Cédric; Watabe, Daichi; Takatsu, Hiroshi; Brown, Craig M.; Nilsen, Gøran Jan; Kageyama, Hiroshi	5.6939 5.7924 8.0956 90 89.976 90	267.00	295.00	0.101325	2021	-1	
122075	P 1 21/n 1	Li2 Co0.9375 Mn0.0625 Si O4		Chen, Zhenlian; Schwarz, Bjoern; Zhang, Xianhui; Du, Wenqiang; Zheng, Lirong; Tian, Ailing; Zhang, Ying; Zhang, Zhiyong; Zeng, Xiao Cheng; Zhang, Zhifeng; Huai, Liyuan; Wu, Jinlei; Ehrenberg, Helmut; Wang, Deyu; Li, Jun	6.2771 10.7977 4.9499 90. 89.1865 90.	335.46	293.00	0.101325	2021	-1	
123451	P 1 21/n 1	Nd0.75 Sr0.25 Mn0.5 Fe0.5 O3	Ba2LaRuO6(mcl)	Gilev, A.R.; Hossain, A.; Kiselev, E.A.; Cherepanov, V.A.	5.462 5.480 7.723 90. 89.989 90.	231.16	293.00	0.101325	2018	-1	
123452	P 1 21/n 1	Nd0.75 Ca0.25 Mn0.5 Fe0.5 O3	Ba2LaRuO6(mcl)	Gilev, A.R.; Hossain, A.; Kiselev, E.A.; Cherepanov, V.A.	5.418 5.488 7.684 90. 89.979 90.	228.48	293.00	0.101325	2018	-1	
124977	P 1 21/m 1	Bi0.37 Ca0.63 Mn0.964 Cr0.036 O2.99	(Pr,Ca)MnO3	Yang, Chun-Chuen; Li, Wen-Hsien; Wu, Chun-Ming; Li, Carissa H.C.; Sun, Jirong; Lynn, Jeffrey W.	10.7211(6) 7.5436(4) 5.4083(3) 90. 89.864(4) 90.	437.40	300.00	0.101325	2010	-1	
129536	C 1 2/m 1	Na Ni0.5 Mn0.5 Ce0.01 O2	NaNiO2(mS8)	Zhou, Ya-nan; Zhang, Tiantong; Zhai, Yong; Wang, Yifei; Zhang, Jinfeng; Ma, Kangkang; Nie, Ning; Zhang, Jinli; Li, Wei	5.0205 2.9238 5.8205 90. 109.74 90.	80.42	293.00	0.101325	2024	-1	
129538	C 1 2/m 1	Na0.97 Ni0.47 Mn0.5 Ce0.06 O2	NaNiO2(mS8)	Zhou, Ya-nan; Zhang, Tiantong; Zhai, Yong; Wang, Yifei; Zhang, Jinfeng; Ma, Kangkang; Nie, Ning; Zhang, Jinli; Li, Wei	5.0282 2.9234 5.8001 90. 109.74 90.	80.25	293.00	0.101325	2024	-1	
129540	C 1 2/m 1	Na0.85 Ni0.35 Mn0.5 Ce0.3 O2	NaNiO2(mS8)	Zhou, Ya-nan; Zhang, Tiantong; Zhai, Yong; Wang, Yifei; Zhang, Jinfeng; Ma, Kangkang; Nie, Ning; Zhang, Jinli; Li, Wei	5.0396 2.9241 5.7851 90. 109.74 90.	80.24	293.00	0.101325	2024	-1	
131092	C 1 2/m 1	K0.12 (Mn0.77 Ni0.23) O2 (H2 O)1.52		Shan, Xiaoqiang; Guo, Fenghua; Page, Katharine; Neuefeind, Joerg C.; Ravel, Bruce; Abeykoon, A.M. Milinda; Kwon, Gihan; Olds, Daniel; Su, Dong; Teng, Xiaowei	4.954 2.896 7.069 90. 95.665 90.	100.92	293.00	0.101325	2019	-1	
131093	C 1 2/m 1	K0.14 (Mn0.78 Ni0.22) O1.8 (H2 O)0.87		Shan, Xiaoqiang; Guo, Fenghua; Page, Katharine; Neuefeind, Joerg C.; Ravel, Bruce; Abeykoon, A.M. Milinda; Kwon, Gihan; Olds, Daniel; Su, Dong; Teng, Xiaowei	4.802 2.874 7.183 90. 96.277 90.	98.54	293.00	0.101325	2019	-1	
131094	C 1 2/m 1	K0.18 Ni0.3 Mn O2 (H2 O)1.14		Shan, Xiaoqiang; Guo, Fenghua; Page, Katharine; Neuefeind, Joerg C.; Ravel, Bruce; Abeykoon, A.M. Milinda; Kwon, Gihan; Olds, Daniel; Su, Dong; Teng, Xiaowei	4.858 2.894 6.882 90. 97.595 90.	95.91	293.00	0.101325	2019	-1	
131095	C 1 2/m 1	K0.14 (Mn0.77 Ni0.23) O1.88 (H2 O)0.87		Shan, Xiaoqiang; Guo, Fenghua; Page, Katharine; Neuefeind, Joerg C.; Ravel, Bruce; Abeykoon, A.M. Milinda; Kwon, Gihan; Olds, Daniel; Su, Dong; Teng, Xiaowei	4.854 2.899 7.079 90. 97.808 90.	98.69	293.00	0.101325	2019	-1	
137490	P 1 21/n 1	Th Zn0.993 Mn0.007 (B5 O10)	LaCoB5O10	Lu, Yixuan; Li, Chenxia; Deng, Degang; Ruan, Fengping; Wang, Le; Xu, Shiqing	8.5736626 7.6049338 9.3861853 90. 93.50627 90.	610.85	293.00	0.101325	2018	-1	
145318	P 1 21/n 1	Nd2 (Co0.9 Cr0.1) Mn O6	Ba2LaRuO6(mcl)	Pang, Y.H.; He, C.Y.; Qin, N.L.; Yan, J.L.	5.4173(1) 5.5241(1) 7.6805(2) 90. 90.012(9) 90.	229.84	293.00	0.101325	2023	-1	
145319	P 1 21/n 1	Nd2 (Co0.8 Cr0.2) Mn O6	Ba2LaRuO6(mcl)	Pang, Y.H.; He, C.Y.; Qin, N.L.; Yan, J.L.	5.4181(1) 5.5279(1) 7.6830(1) 90. 90.013(13) 90.	230.11	293.00	0.101325	2023	-1	
145320	P 1 21/n 1	Nd2 (Co0.7 Cr0.3) Mn O6	Ba2LaRuO6(mcl)	Pang, Y.H.; He, C.Y.; Qin, N.L.; Yan, J.L.	5.4196(1) 5.5322(1) 7.6864(1) 90. 90.009(7) 90.	230.46	293.00	0.101325	2023	-1	
149009	C 1 2/c 1	Na0.46 Mn0.89 Ni0.11 O2 (H2 O)0.44		Brugnetti, Gabriele; Triolo, Claudia; Massaro, Arianna; Ostroman, Irene; Pianta, Nicolò; Ferrara, Chiara; Sheptyakov, Denis; Muñoz-García, Ana Belén; Pavone, Michele; Santangelo, Saveria; Ruffo, Riccardo	5.01208(84) 2.89406(41) 14.45890(187) 90. 103.23717(1025) 90.	204.16	293.00	0.101325	2023	-1	
151838	P 1 21/n 1	(La1.4 Ca0.6) (Co Mn O6)	Ba2LaRuO6(mcl)	Troyanchuk, I.O.; Sazonov, A.P.; Szymczak, H.; Toebbens, D.M.; Gamari-Seale, H.	5.442330 5.410093 7.656228 90. 90.029251 90.	225.43	298.00	0.101325	2004	-1	
158852	P 1 21/n 1	Sr1.5 La0.5 Mn Sb O6	Ba2LaRuO6(mcl)	Bazuev, G.V.; Tyutyunnik, A.P.; Gyrdasova, O.I.; Korolev, A.V.	5.61943(4) 5.60930(4) 8.10612(5) 90. 89.8186(5) 90.	255.51	293.00	0.101325	2022	-1	
158903	P 1 21/n 1	Sr1.33 La0.67 Mn Sb O6	Ba2LaRuO6(mcl)	Bazuev, G.V.; Tyutyunnik, A.P.; Gyrdasova, O.I.; Korolev, A.V.	5.6651(2) 5.6860(2) 8.0440(1) 90. 89.864(2) 90.	259.11	293.00	0.101325	2022	-1	
158910	P 1 21/n 1	Sr1.5 La0.5 Mn1.25 Sb0.75 O6	Ba2LaRuO6(mcl)	Bazuev, G.V.; Tyutyunnik, A.P.; Gyrdasova, O.I.; Korolev, A.V.	5.5969(5) 5.5874(5) 7.9500(4) 90. 90.483(3) 90.	248.60	293.00	0.101325	2022	-1	
158932	P 1 21/n 1	Sr1.5 La0.5 Mn1.5 Sb0.5 O6	Ba2LaRuO6(mcl)	Bazuev, G.V.; Tyutyunnik, A.P.; Gyrdasova, O.I.; Korolev, A.V.	5.5288(3) 5.5449(3) 7.8033(2) 90. 90.158(3) 90.	239.22	293.00	0.101325	2022	-1	
161081	P 1 21/n 1	(La0.7 Ca0.3) ((Co0.5 Mn0.5) O3)	Ba2LaRuO6(mcl)	Gamari-Seale, H.; Troyanchuk, I.O.; Sazonov, A.P.; Stefanopoulos, K.L.; Toebbens, D.M.	5.4423(1) 5.4101(1) 7.6563(2) 90. 90.027(2) 90.	225.43	298.00	0.101325	2008	-1	
161082	P 1 21/n 1	(La0.7 Ca0.3) ((Co0.5 Mn0.5) O3)	Ba2LaRuO6(mcl)	Gamari-Seale, H.; Troyanchuk, I.O.; Sazonov, A.P.; Stefanopoulos, K.L.; Toebbens, D.M.	5.4370(1) 5.4370(1) 7.6506(2) 90. 90.029(2) 90.	226.16	234.00	0.101325	2008	-1	
161083	P 1 21/n 1	(La0.7 Ca0.3) ((Co0.5 Mn0.5) O3)	Ba2LaRuO6(mcl)	Gamari-Seale, H.; Troyanchuk, I.O.; Sazonov, A.P.; Stefanopoulos, K.L.; Toebbens, D.M.	5.4290(1) 5.4289(1) 7.6436(2) 90. 90.011(3) 90.	225.28	110.00	0.101325	2008	-1	
